fid,InputID,TargetID,Distance,Busstops_Count_Pointsdensity,Company_Count_Pointsdensity,Daily_Count_Pointsdensity,Green_Count_Densitypoints,Hospital_Count_Pointsdensity,Restuarant_Count_Pointsdensity,Sample_Count_Pointsdensity,Shops_Count_Pointsdensity,Subway_Count_Pointsdensity,Merged_pm25mean,Merged_pm10mean,Merged_no2mean,Merged_so2mean
"1063","420104004000",1332A,15836.2254237422,4.28565544033007e-05,9.92467575655385e-05,5.71420725377343e-05,3.75934687748252e-07,4.73677706562797e-05,6.01495500397203e-06,2.51876240791329e-05,6.01495500397203e-06,7.51869375496504e-07,,,,
"1064","420104004000",1325A,11149.4143492077,4.28565544033007e-05,9.92467575655385e-05,5.71420725377343e-05,3.75934687748252e-07,4.73677706562797e-05,6.01495500397203e-06,2.51876240791329e-05,6.01495500397203e-06,7.51869375496504e-07,,,,
"1065","420104004000",1330A,12852.0518226833,4.28565544033007e-05,9.92467575655385e-05,5.71420725377343e-05,3.75934687748252e-07,4.73677706562797e-05,6.01495500397203e-06,2.51876240791329e-05,6.01495500397203e-06,7.51869375496504e-07,,,,
"1066","420104004000",1327A,6272.46530502144,4.28565544033007e-05,9.92467575655385e-05,5.71420725377343e-05,3.75934687748252e-07,4.73677706562797e-05,6.01495500397203e-06,2.51876240791329e-05,6.01495500397203e-06,7.51869375496504e-07,,,,
"1067","420104004000",1331A,15308.2057556026,4.28565544033007e-05,9.92467575655385e-05,5.71420725377343e-05,3.75934687748252e-07,4.73677706562797e-05,6.01495500397203e-06,2.51876240791329e-05,6.01495500397203e-06,7.51869375496504e-07,,,,
"1068","420104004000",1326A,3437.0812723154,4.28565544033007e-05,9.92467575655385e-05,5.71420725377343e-05,3.75934687748252e-07,4.73677706562797e-05,6.01495500397203e-06,2.51876240791329e-05,6.01495500397203e-06,7.51869375496504e-07,,,,
"1069","420104004000",1329A,15882.8866396476,4.28565544033007e-05,9.92467575655385e-05,5.71420725377343e-05,3.75934687748252e-07,4.73677706562797e-05,6.01495500397203e-06,2.51876240791329e-05,6.01495500397203e-06,7.51869375496504e-07,,,,
"1070","420104004000",1328A,8288.76557760676,4.28565544033007e-05,9.92467575655385e-05,5.71420725377343e-05,3.75934687748252e-07,4.73677706562797e-05,6.01495500397203e-06,2.51876240791329e-05,6.01495500397203e-06,7.51869375496504e-07,,,,
"1071","420112015000",1333A,6349.77409312457,8.26881146624985e-06,1.00516778790472e-05,4.180514347249e-06,3.56573282559473e-06,2.67429961919605e-06,1.29104119547395e-06,1.19882396722581e-06,1.29104119547395e-06,9.22172282481396e-08,,,,
"1072","420112015000",1334A,49783.4178948837,8.26881146624985e-06,1.00516778790472e-05,4.180514347249e-06,3.56573282559473e-06,2.67429961919605e-06,1.29104119547395e-06,1.19882396722581e-06,1.29104119547395e-06,9.22172282481396e-08,,,,
"1073","420112015000",1332A,23519.2153334357,8.26881146624985e-06,1.00516778790472e-05,4.180514347249e-06,3.56573282559473e-06,2.67429961919605e-06,1.29104119547395e-06,1.19882396722581e-06,1.29104119547395e-06,9.22172282481396e-08,,,,
"1074","420112015000",1325A,16933.9369458401,8.26881146624985e-06,1.00516778790472e-05,4.180514347249e-06,3.56573282559473e-06,2.67429961919605e-06,1.29104119547395e-06,1.19882396722581e-06,1.29104119547395e-06,9.22172282481396e-08,,,,
"1075","420112015000",1330A,20441.5519674279,8.26881146624985e-06,1.00516778790472e-05,4.180514347249e-06,3.56573282559473e-06,2.67429961919605e-06,1.29104119547395e-06,1.19882396722581e-06,1.29104119547395e-06,9.22172282481396e-08,,,,
"1076","420112015000",1327A,10782.681018581,8.26881146624985e-06,1.00516778790472e-05,4.180514347249e-06,3.56573282559473e-06,2.67429961919605e-06,1.29104119547395e-06,1.19882396722581e-06,1.29104119547395e-06,9.22172282481396e-08,,,,
"1077","420112015000",1331A,18452.684786629,8.26881146624985e-06,1.00516778790472e-05,4.180514347249e-06,3.56573282559473e-06,2.67429961919605e-06,1.29104119547395e-06,1.19882396722581e-06,1.29104119547395e-06,9.22172282481396e-08,,,,
"1078","420112015000",1326A,12185.1747770324,8.26881146624985e-06,1.00516778790472e-05,4.180514347249e-06,3.56573282559473e-06,2.67429961919605e-06,1.29104119547395e-06,1.19882396722581e-06,1.29104119547395e-06,9.22172282481396e-08,,,,
"1079","420112015000",1329A,19622.0839170057,8.26881146624985e-06,1.00516778790472e-05,4.180514347249e-06,3.56573282559473e-06,2.67429961919605e-06,1.29104119547395e-06,1.19882396722581e-06,1.29104119547395e-06,9.22172282481396e-08,,,,
"1080","420112015000",1328A,16681.2127902387,8.26881146624985e-06,1.00516778790472e-05,4.180514347249e-06,3.56573282559473e-06,2.67429961919605e-06,1.29104119547395e-06,1.19882396722581e-06,1.29104119547395e-06,9.22172282481396e-08,,,,
"1081","420112013000",1333A,10113.3855502677,3.86595071223751e-05,2.01701776290653e-05,4.26515214447943e-05,1.89095415272487e-06,2.66834641551176e-05,4.41222635635803e-06,8.19413466180777e-06,4.41222635635803e-06,6.3031805090829e-07,,,,
"1082","420112013000",1334A,52292.4707925198,3.86595071223751e-05,2.01701776290653e-05,4.26515214447943e-05,1.89095415272487e-06,2.66834641551176e-05,4.41222635635803e-06,8.19413466180777e-06,4.41222635635803e-06,6.3031805090829e-07,,,,
"1083","420112013000",1332A,19992.4640902069,3.86595071223751e-05,2.01701776290653e-05,4.26515214447943e-05,1.89095415272487e-06,2.66834641551176e-05,4.41222635635803e-06,8.19413466180777e-06,4.41222635635803e-06,6.3031805090829e-07,,,,
"1084","420112013000",1325A,12960.5609133222,3.86595071223751e-05,2.01701776290653e-05,4.26515214447943e-05,1.89095415272487e-06,2.66834641551176e-05,4.41222635635803e-06,8.19413466180777e-06,4.41222635635803e-06,6.3031805090829e-07,,,,
"1085","420112013000",1330A,19921.0213070363,3.86595071223751e-05,2.01701776290653e-05,4.26515214447943e-05,1.89095415272487e-06,2.66834641551176e-05,4.41222635635803e-06,8.19413466180777e-06,4.41222635635803e-06,6.3031805090829e-07,,,,
"1086","420112013000",1327A,6891.91942563237,3.86595071223751e-05,2.01701776290653e-05,4.26515214447943e-05,1.89095415272487e-06,2.66834641551176e-05,4.41222635635803e-06,8.19413466180777e-06,4.41222635635803e-06,6.3031805090829e-07,,,,
"1087","420112013000",1331A,14225.221681848,3.86595071223751e-05,2.01701776290653e-05,4.26515214447943e-05,1.89095415272487e-06,2.66834641551176e-05,4.41222635635803e-06,8.19413466180777e-06,4.41222635635803e-06,6.3031805090829e-07,,,,
"1088","420112013000",1326A,10098.8621491166,3.86595071223751e-05,2.01701776290653e-05,4.26515214447943e-05,1.89095415272487e-06,2.66834641551176e-05,4.41222635635803e-06,8.19413466180777e-06,4.41222635635803e-06,6.3031805090829e-07,,,,
"1089","420112013000",1329A,15393.3217407117,3.86595071223751e-05,2.01701776290653e-05,4.26515214447943e-05,1.89095415272487e-06,2.66834641551176e-05,4.41222635635803e-06,8.19413466180777e-06,4.41222635635803e-06,6.3031805090829e-07,,,,
"1090","420112013000",1328A,13827.2228767959,3.86595071223751e-05,2.01701776290653e-05,4.26515214447943e-05,1.89095415272487e-06,2.66834641551176e-05,4.41222635635803e-06,8.19413466180777e-06,4.41222635635803e-06,6.3031805090829e-07,,,,
"1091","420111061000",1333A,36168.5989491362,6.62083219953248e-07,2.15177046484806e-06,3.47593690475455e-07,0,2.97937448978962e-07,4.96562414964936e-08,4.96562414964936e-08,4.96562414964936e-08,0,,,,
"1092","420111061000",1334A,73759.8310994797,6.62083219953248e-07,2.15177046484806e-06,3.47593690475455e-07,0,2.97937448978962e-07,4.96562414964936e-08,4.96562414964936e-08,4.96562414964936e-08,0,,,,
"1093","420111061000",1332A,18902.3003745616,6.62083219953248e-07,2.15177046484806e-06,3.47593690475455e-07,0,2.97937448978962e-07,4.96562414964936e-08,4.96562414964936e-08,4.96562414964936e-08,0,,,,
"1094","420111061000",1325A,16740.6469637816,6.62083219953248e-07,2.15177046484806e-06,3.47593690475455e-07,0,2.97937448978962e-07,4.96562414964936e-08,4.96562414964936e-08,4.96562414964936e-08,0,,,,
"1095","420111061000",1330A,35087.3810501833,6.62083219953248e-07,2.15177046484806e-06,3.47593690475455e-07,0,2.97937448978962e-07,4.96562414964936e-08,4.96562414964936e-08,4.96562414964936e-08,0,,,,
"1096","420111061000",1327A,21247.6051939745,6.62083219953248e-07,2.15177046484806e-06,3.47593690475455e-07,0,2.97937448978962e-07,4.96562414964936e-08,4.96562414964936e-08,4.96562414964936e-08,0,,,,
"1097","420111061000",1331A,12206.2460649005,6.62083219953248e-07,2.15177046484806e-06,3.47593690475455e-07,0,2.97937448978962e-07,4.96562414964936e-08,4.96562414964936e-08,4.96562414964936e-08,0,,,,
"1098","420111061000",1326A,26335.4071820643,6.62083219953248e-07,2.15177046484806e-06,3.47593690475455e-07,0,2.97937448978962e-07,4.96562414964936e-08,4.96562414964936e-08,4.96562414964936e-08,0,,,,
"1099","420111061000",1329A,11461.598016446,6.62083219953248e-07,2.15177046484806e-06,3.47593690475455e-07,0,2.97937448978962e-07,4.96562414964936e-08,4.96562414964936e-08,4.96562414964936e-08,0,,,,
"1100","420111061000",1328A,23412.8423444775,6.62083219953248e-07,2.15177046484806e-06,3.47593690475455e-07,0,2.97937448978962e-07,4.96562414964936e-08,4.96562414964936e-08,4.96562414964936e-08,0,,,,
"1101","420102018000",1333A,13654.6534198886,2.05465870425742e-05,2.95357188737004e-05,1.25452718961871e-05,1.48172502710871e-06,8.49522348875663e-06,2.0744150379522e-06,1.48172502710871e-06,2.0744150379522e-06,3.95126673895657e-07,,,,
"1102","420102018000",1334A,55207.8228923528,2.05465870425742e-05,2.95357188737004e-05,1.25452718961871e-05,1.48172502710871e-06,8.49522348875663e-06,2.0744150379522e-06,1.48172502710871e-06,2.0744150379522e-06,3.95126673895657e-07,,,,
"1103","420102018000",1332A,18052.2619037414,2.05465870425742e-05,2.95357188737004e-05,1.25452718961871e-05,1.48172502710871e-06,8.49522348875663e-06,2.0744150379522e-06,1.48172502710871e-06,2.0744150379522e-06,3.95126673895657e-07,,,,
"1104","420102018000",1325A,10434.6510643507,2.05465870425742e-05,2.95357188737004e-05,1.25452718961871e-05,1.48172502710871e-06,8.49522348875663e-06,2.0744150379522e-06,1.48172502710871e-06,2.0744150379522e-06,3.95126673895657e-07,,,,
"1105","420102018000",1330A,21105.6576237345,2.05465870425742e-05,2.95357188737004e-05,1.25452718961871e-05,1.48172502710871e-06,8.49522348875663e-06,2.0744150379522e-06,1.48172502710871e-06,2.0744150379522e-06,3.95126673895657e-07,,,,
"1106","420102018000",1327A,5051.38320147715,2.05465870425742e-05,2.95357188737004e-05,1.25452718961871e-05,1.48172502710871e-06,8.49522348875663e-06,2.0744150379522e-06,1.48172502710871e-06,2.0744150379522e-06,3.95126673895657e-07,,,,
"1107","420102018000",1331A,10802.2954018636,2.05465870425742e-05,2.95357188737004e-05,1.25452718961871e-05,1.48172502710871e-06,8.49522348875663e-06,2.0744150379522e-06,1.48172502710871e-06,2.0744150379522e-06,3.95126673895657e-07,,,,
"1108","420102018000",1326A,10482.9341966041,2.05465870425742e-05,2.95357188737004e-05,1.25452718961871e-05,1.48172502710871e-06,8.49522348875663e-06,2.0744150379522e-06,1.48172502710871e-06,2.0744150379522e-06,3.95126673895657e-07,,,,
"1109","420102018000",1329A,12051.3360164296,2.05465870425742e-05,2.95357188737004e-05,1.25452718961871e-05,1.48172502710871e-06,8.49522348875663e-06,2.0744150379522e-06,1.48172502710871e-06,2.0744150379522e-06,3.95126673895657e-07,,,,
"1110","420102018000",1328A,13017.8399523059,2.05465870425742e-05,2.95357188737004e-05,1.25452718961871e-05,1.48172502710871e-06,8.49522348875663e-06,2.0744150379522e-06,1.48172502710871e-06,2.0744150379522e-06,3.95126673895657e-07,,,,
"1111","420115088000",1333A,47146.5576124392,5.42083793536724e-07,2.05617990651861e-07,1.49540356837717e-07,7.47701784188584e-08,7.47701784188584e-08,4.67313615117865e-08,9.3462723023573e-09,4.67313615117865e-08,0,,,,
"1112","420115088000",1334A,66379.22643394,5.42083793536724e-07,2.05617990651861e-07,1.49540356837717e-07,7.47701784188584e-08,7.47701784188584e-08,4.67313615117865e-08,9.3462723023573e-09,4.67313615117865e-08,0,,,,
"1113","420115088000",1332A,21255.3646680724,5.42083793536724e-07,2.05617990651861e-07,1.49540356837717e-07,7.47701784188584e-08,7.47701784188584e-08,4.67313615117865e-08,9.3462723023573e-09,4.67313615117865e-08,0,,,,
"1114","420115088000",1325A,28951.8764894805,5.42083793536724e-07,2.05617990651861e-07,1.49540356837717e-07,7.47701784188584e-08,7.47701784188584e-08,4.67313615117865e-08,9.3462723023573e-09,4.67313615117865e-08,0,,,,
"1115","420115088000",1330A,32361.6763597785,5.42083793536724e-07,2.05617990651861e-07,1.49540356837717e-07,7.47701784188584e-08,7.47701784188584e-08,4.67313615117865e-08,9.3462723023573e-09,4.67313615117865e-08,0,,,,
"1116","420115088000",1327A,34445.082959365,5.42083793536724e-07,2.05617990651861e-07,1.49540356837717e-07,7.47701784188584e-08,7.47701784188584e-08,4.67313615117865e-08,9.3462723023573e-09,4.67313615117865e-08,0,,,,
"1117","420115088000",1331A,31878.1919629044,5.42083793536724e-07,2.05617990651861e-07,1.49540356837717e-07,7.47701784188584e-08,7.47701784188584e-08,4.67313615117865e-08,9.3462723023573e-09,4.67313615117865e-08,0,,,,
"1118","420115088000",1326A,33074.9276677929,5.42083793536724e-07,2.05617990651861e-07,1.49540356837717e-07,7.47701784188584e-08,7.47701784188584e-08,4.67313615117865e-08,9.3462723023573e-09,4.67313615117865e-08,0,,,,
"1119","420115088000",1329A,30377.3555090818,5.42083793536724e-07,2.05617990651861e-07,1.49540356837717e-07,7.47701784188584e-08,7.47701784188584e-08,4.67313615117865e-08,9.3462723023573e-09,4.67313615117865e-08,0,,,,
"1120","420115088000",1328A,28108.9904820654,5.42083793536724e-07,2.05617990651861e-07,1.49540356837717e-07,7.47701784188584e-08,7.47701784188584e-08,4.67313615117865e-08,9.3462723023573e-09,4.67313615117865e-08,0,,,,
"1121","420114070000",1333A,18080.0682214605,7.41375014374306e-06,1.31470502549044e-05,2.27355004408121e-06,1.15325002236003e-07,1.51570002938747e-06,3.78925007346868e-07,2.96550005749723e-07,3.78925007346868e-07,4.94250009582871e-08,,,,
"1122","420114070000",1334A,34583.000229038,7.41375014374306e-06,1.31470502549044e-05,2.27355004408121e-06,1.15325002236003e-07,1.51570002938747e-06,3.78925007346868e-07,2.96550005749723e-07,3.78925007346868e-07,4.94250009582871e-08,,,,
"1123","420114070000",1332A,22177.7527369193,7.41375014374306e-06,1.31470502549044e-05,2.27355004408121e-06,1.15325002236003e-07,1.51570002938747e-06,3.78925007346868e-07,2.96550005749723e-07,3.78925007346868e-07,4.94250009582871e-08,,,,
"1124","420114070000",1325A,22662.2300132049,7.41375014374306e-06,1.31470502549044e-05,2.27355004408121e-06,1.15325002236003e-07,1.51570002938747e-06,3.78925007346868e-07,2.96550005749723e-07,3.78925007346868e-07,4.94250009582871e-08,,,,
"1125","420114070000",1330A,4731.26481279333,7.41375014374306e-06,1.31470502549044e-05,2.27355004408121e-06,1.15325002236003e-07,1.51570002938747e-06,3.78925007346868e-07,2.96550005749723e-07,3.78925007346868e-07,4.94250009582871e-08,,,,
"1126","420114070000",1327A,20358.9028872764,7.41375014374306e-06,1.31470502549044e-05,2.27355004408121e-06,1.15325002236003e-07,1.51570002938747e-06,3.78925007346868e-07,2.96550005749723e-07,3.78925007346868e-07,4.94250009582871e-08,,,,
"1127","420114070000",1331A,28359.4750722167,7.41375014374306e-06,1.31470502549044e-05,2.27355004408121e-06,1.15325002236003e-07,1.51570002938747e-06,3.78925007346868e-07,2.96550005749723e-07,3.78925007346868e-07,4.94250009582871e-08,,,,
"1128","420114070000",1326A,13745.8455062005,7.41375014374306e-06,1.31470502549044e-05,2.27355004408121e-06,1.15325002236003e-07,1.51570002938747e-06,3.78925007346868e-07,2.96550005749723e-07,3.78925007346868e-07,4.94250009582871e-08,,,,
"1129","420114070000",1329A,28392.4292757882,7.41375014374306e-06,1.31470502549044e-05,2.27355004408121e-06,1.15325002236003e-07,1.51570002938747e-06,3.78925007346868e-07,2.96550005749723e-07,3.78925007346868e-07,4.94250009582871e-08,,,,
"1130","420114070000",1328A,15825.1941049323,7.41375014374306e-06,1.31470502549044e-05,2.27355004408121e-06,1.15325002236003e-07,1.51570002938747e-06,3.78925007346868e-07,2.96550005749723e-07,3.78925007346868e-07,4.94250009582871e-08,,,,
"1131","420114072000",1333A,14716.0649075008,1.4937976986457e-05,2.26218094803368e-05,1.27895369799446e-05,6.06618354779981e-07,6.11673507736481e-06,1.31433976868996e-06,7.07721413909978e-07,1.31433976868996e-06,7.58272943474976e-08,,,,
"1132","420114072000",1334A,33887.520547582,1.4937976986457e-05,2.26218094803368e-05,1.27895369799446e-05,6.06618354779981e-07,6.11673507736481e-06,1.31433976868996e-06,7.07721413909978e-07,1.31433976868996e-06,7.58272943474976e-08,,,,
"1133","420114072000",1332A,24209.1182323871,1.4937976986457e-05,2.26218094803368e-05,1.27895369799446e-05,6.06618354779981e-07,6.11673507736481e-06,1.31433976868996e-06,7.07721413909978e-07,1.31433976868996e-06,7.58272943474976e-08,,,,
"1134","420114072000",1325A,23332.7088034856,1.4937976986457e-05,2.26218094803368e-05,1.27895369799446e-05,6.06618354779981e-07,6.11673507736481e-06,1.31433976868996e-06,7.07721413909978e-07,1.31433976868996e-06,7.58272943474976e-08,,,,
"1135","420114072000",1330A,7923.09191671082,1.4937976986457e-05,2.26218094803368e-05,1.27895369799446e-05,6.06618354779981e-07,6.11673507736481e-06,1.31433976868996e-06,7.07721413909978e-07,1.31433976868996e-06,7.58272943474976e-08,,,,
"1136","420114072000",1327A,19976.4878786971,1.4937976986457e-05,2.26218094803368e-05,1.27895369799446e-05,6.06618354779981e-07,6.11673507736481e-06,1.31433976868996e-06,7.07721413909978e-07,1.31433976868996e-06,7.58272943474976e-08,,,,
"1137","420114072000",1331A,28605.6635871326,1.4937976986457e-05,2.26218094803368e-05,1.27895369799446e-05,6.06618354779981e-07,6.11673507736481e-06,1.31433976868996e-06,7.07721413909978e-07,1.31433976868996e-06,7.58272943474976e-08,,,,
"1138","420114072000",1326A,13817.3739840829,1.4937976986457e-05,2.26218094803368e-05,1.27895369799446e-05,6.06618354779981e-07,6.11673507736481e-06,1.31433976868996e-06,7.07721413909978e-07,1.31433976868996e-06,7.58272943474976e-08,,,,
"1139","420114072000",1329A,28863.0393923976,1.4937976986457e-05,2.26218094803368e-05,1.27895369799446e-05,6.06618354779981e-07,6.11673507736481e-06,1.31433976868996e-06,7.07721413909978e-07,1.31433976868996e-06,7.58272943474976e-08,,,,
"1140","420114072000",1328A,17067.648467712,1.4937976986457e-05,2.26218094803368e-05,1.27895369799446e-05,6.06618354779981e-07,6.11673507736481e-06,1.31433976868996e-06,7.07721413909978e-07,1.31433976868996e-06,7.58272943474976e-08,,,,
"1141","420107008000",1333A,32194.1857773161,1.55375114995682e-06,5.37338939360066e-06,3.10750229991363e-06,1.94218893744602e-07,2.26588709368702e-06,1.94218893744602e-07,2.58958524992803e-07,1.94218893744602e-07,0,,,,
"1142","420107008000",1334A,66505.354365173,1.55375114995682e-06,5.37338939360066e-06,3.10750229991363e-06,1.94218893744602e-07,2.26588709368702e-06,1.94218893744602e-07,2.58958524992803e-07,1.94218893744602e-07,0,,,,
"1143","420107008000",1332A,10516.9416298848,1.55375114995682e-06,5.37338939360066e-06,3.10750229991363e-06,1.94218893744602e-07,2.26588709368702e-06,1.94218893744602e-07,2.58958524992803e-07,1.94218893744602e-07,0,,,,
"1144","420107008000",1325A,10895.9162088292,1.55375114995682e-06,5.37338939360066e-06,3.10750229991363e-06,1.94218893744602e-07,2.26588709368702e-06,1.94218893744602e-07,2.58958524992803e-07,1.94218893744602e-07,0,,,,
