wkt_geom,fid,InputID,TargetID,Distance,Busstops_Count_Pointsdensity,Company_Count_Pointsdensity,Daily_Count_Pointsdensity,Green_Count_Densitypoints,Hospital_Count_Pointsdensity,Restuarant_Count_Pointsdensity,Sample_Count_Pointsdensity,Shops_Count_Pointsdensity,Subway_Count_Pointsdensity,Merged_pm25mean,Merged_pm10mean,Merged_no2mean,Merged_so2mean,Education_Count_Pointsdensity,Carroads_Roadensity
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.46697348320067533 30.02866116883951975))",960,4.20115E+11,1328A,58142.53487,8.30E-08,8.30E-08,1.30E-07,1.19E-08,9.48E-08,2.37E-08,4.74E-08,2.37E-08,0,48.89315068,85.85753425,55.48219178,11.33150685,9.48E-08,4.468
"MultiPoint ((114.17115597587277875 30.16197855511967418),(114.38645699999999295 30.62975099999999884))",967,4.20115E+11,1331A,55832.17034,1.63E-07,2.28E-07,6.51E-08,3.25E-08,7.59E-08,5.42E-08,0,5.42E-08,0,48.38082192,83.90410959,55.10958904,8.465753425,1.41E-07,2.288
"MultiPoint ((114.17115597587277875 30.16197855511967418),(114.29549799999999493 30.6063459999999985))",966,4.20115E+11,1327A,50690.98293,1.63E-07,2.28E-07,6.51E-08,3.25E-08,7.59E-08,5.42E-08,0,5.42E-08,0,51.30958904,94.24657534,49.78356164,9.367123288,1.41E-07,2.288
"MultiPoint ((114.17115597587277875 30.16197855511967418),(114.21022589999999752 30.46695070000000172))",965,4.20115E+11,1330A,34016.72232,1.63E-07,2.28E-07,6.51E-08,3.25E-08,7.59E-08,5.42E-08,0,5.42E-08,0,53.73972603,83.9260274,53.43013699,8.753424658,1.41E-07,2.288
"MultiPoint ((114.17115597587277875 30.16197855511967418),(114.35354139999999745 30.58268419999999921))",964,4.20115E+11,1325A,49825.11447,1.63E-07,2.28E-07,6.51E-08,3.25E-08,7.59E-08,5.42E-08,0,5.42E-08,0,48.41369863,81.10958904,37.9260274,,1.41E-07,2.288
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.25527483130213113 30.14102562297483701))",971,4.20115E+11,1333A,54964.78331,3.12E-07,2.61E-07,6.53E-08,3.63E-08,1.09E-07,2.18E-08,1.45E-08,2.18E-08,0,54.12328767,89.73424658,46.28493151,8.276712329,8.70E-08,3.43
"MultiPoint ((114.17115597587277875 30.16197855511967418),(114.30494500000000357 30.53393900000000016))",970,4.20115E+11,1328A,43194.7611,1.63E-07,2.28E-07,6.51E-08,3.25E-08,7.59E-08,5.42E-08,0,5.42E-08,0,48.89315068,85.85753425,55.48219178,11.33150685,1.41E-07,2.288
"MultiPoint ((114.17115597587277875 30.16197855511967418),(114.39685199999999554 30.61899500000000174))",969,4.20115E+11,1329A,55112.32547,1.63E-07,2.28E-07,6.51E-08,3.25E-08,7.59E-08,5.42E-08,0,5.42E-08,0,61.99726027,95.99452055,50.93972603,9.561643836,1.41E-07,2.288
"MultiPoint ((114.17115597587277875 30.16197855511967418),(114.25827400000000011 30.55532499999999985))",968,4.20115E+11,1326A,44402.82711,1.63E-07,2.28E-07,6.51E-08,3.25E-08,7.59E-08,5.42E-08,0,5.42E-08,0,49.46027397,84.0739726,51.39452055,9.263013699,1.41E-07,2.288
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.25527483130213113 30.14102562297483701))",975,4.20115E+11,1330A,36390.1875,3.12E-07,2.61E-07,6.53E-08,3.63E-08,1.09E-07,2.18E-08,1.45E-08,2.18E-08,0,53.73972603,83.9260274,53.43013699,8.753424658,8.70E-08,3.43
"MultiPoint ((114.25527483130213113 30.14102562297483701),(114.35354139999999745 30.58268419999999921))",974,4.20115E+11,1325A,49864.64446,3.12E-07,2.61E-07,6.53E-08,3.63E-08,1.09E-07,2.18E-08,1.45E-08,2.18E-08,0,48.41369863,81.10958904,37.9260274,,8.70E-08,3.43
"MultiPoint ((114.25527483130213113 30.14102562297483701),(114.3843389999999971 30.51554900000000004))",973,4.20115E+11,1332A,43334.39589,3.12E-07,2.61E-07,6.53E-08,3.63E-08,1.09E-07,2.18E-08,1.45E-08,2.18E-08,0,53.69041096,101.7643836,48.03835616,10.86027397,8.70E-08,3.43
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.25527483130213113 30.14102562297483701))",972,4.20115E+11,1334A,44915.34522,3.12E-07,2.61E-07,6.53E-08,3.63E-08,1.09E-07,2.18E-08,1.45E-08,2.18E-08,0,46.75616438,69.62739726,20.14794521,8.797260274,8.70E-08,3.43
"MultiPoint ((114.27949361025572728 30.62076655567702232),(114.3843389999999971 30.51554900000000004))",563,4.20102E+11,1332A,15402.18964,4.32E-05,0.000102746,0.000102746,0,7.49E-05,8.71E-06,1.71E-05,8.71E-06,3.48E-07,53.69041096,101.7643836,48.03835616,10.86027397,7.31E-05,160.223
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.27949361025572728 30.62076655567702232))",562,4.20102E+11,1334A,53524.47378,4.32E-05,0.000102746,0.000102746,0,7.49E-05,8.71E-06,1.71E-05,8.71E-06,3.48E-07,46.75616438,69.62739726,20.14794521,8.797260274,7.31E-05,160.223
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.27949361025572728 30.62076655567702232))",561,4.20102E+11,1333A,13777.50951,4.32E-05,0.000102746,0.000102746,0,7.49E-05,8.71E-06,1.71E-05,8.71E-06,3.48E-07,54.12328767,89.73424658,46.28493151,8.276712329,7.31E-05,160.223
"MultiPoint ((114.28596100818617742 30.58849106623542724),(114.30494500000000357 30.53393900000000016))",560,4.20102E+11,1328A,6316.043016,0.000237981,0.000229844,0.000301035,3.86E-05,9.56E-05,2.24E-05,2.64E-05,2.24E-05,0,48.89315068,85.85753425,55.48219178,11.33150685,0.00014645,85.366
"MultiPoint ((114.27949361025572728 30.62076655567702232),(114.38645699999999295 30.62975099999999884))",567,4.20102E+11,1331A,10303.44556,4.32E-05,0.000102746,0.000102746,0,7.49E-05,8.71E-06,1.71E-05,8.71E-06,3.48E-07,48.38082192,83.90410959,55.10958904,8.465753425,7.31E-05,160.223
"MultiPoint ((114.27949361025572728 30.62076655567702232),(114.29549799999999493 30.6063459999999985))",566,4.20102E+11,1327A,2216.055451,4.32E-05,0.000102746,0.000102746,0,7.49E-05,8.71E-06,1.71E-05,8.71E-06,3.48E-07,51.30958904,94.24657534,49.78356164,9.367123288,7.31E-05,160.223
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.27949361025572728 30.62076655567702232))",565,4.20102E+11,1330A,18301.85946,4.32E-05,0.000102746,0.000102746,0,7.49E-05,8.71E-06,1.71E-05,8.71E-06,3.48E-07,53.73972603,83.9260274,53.43013699,8.753424658,7.31E-05,160.223
"MultiPoint ((114.27949361025572728 30.62076655567702232),(114.35354139999999745 30.58268419999999921))",564,4.20102E+11,1325A,8261.364623,4.32E-05,0.000102746,0.000102746,0,7.49E-05,8.71E-06,1.71E-05,8.71E-06,3.48E-07,48.41369863,81.10958904,37.9260274,,7.31E-05,160.223
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.29314276435945885 30.59548289131812382))",571,4.20102E+11,1333A,15449.17266,0.000163289,0.000152822,0.000226093,2.51E-05,0.000129794,1.05E-05,3.77E-05,1.05E-05,2.09E-06,54.12328767,89.73424658,46.28493151,8.276712329,0.000110953,92.05
"MultiPoint ((114.27949361025572728 30.62076655567702232),(114.30494500000000357 30.53393900000000016))",570,4.20102E+11,1328A,9930.66812,4.32E-05,0.000102746,0.000102746,0,7.49E-05,8.71E-06,1.71E-05,8.71E-06,3.48E-07,48.89315068,85.85753425,55.48219178,11.33150685,7.31E-05,160.223
"MultiPoint ((114.27949361025572728 30.62076655567702232),(114.39685199999999554 30.61899500000000174))",569,4.20102E+11,1329A,11254.15202,4.32E-05,0.000102746,0.000102746,0,7.49E-05,8.71E-06,1.71E-05,8.71E-06,3.48E-07,61.99726027,95.99452055,50.93972603,9.561643836,7.31E-05,160.223
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.27949361025572728 30.62076655567702232))",568,4.20102E+11,1326A,7535.070113,4.32E-05,0.000102746,0.000102746,0,7.49E-05,8.71E-06,1.71E-05,8.71E-06,3.48E-07,49.46027397,84.0739726,51.39452055,9.263013699,7.31E-05,160.223
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.29314276435945885 30.59548289131812382))",575,4.20102E+11,1330A,16320.58461,0.000163289,0.000152822,0.000226093,2.51E-05,0.000129794,1.05E-05,3.77E-05,1.05E-05,2.09E-06,53.73972603,83.9260274,53.43013699,8.753424658,0.000110953,92.05
"MultiPoint ((114.29314276435945885 30.59548289131812382),(114.35354139999999745 30.58268419999999921))",574,4.20102E+11,1325A,5964.15163,0.000163289,0.000152822,0.000226093,2.51E-05,0.000129794,1.05E-05,3.77E-05,1.05E-05,2.09E-06,48.41369863,81.10958904,37.9260274,,0.000110953,92.05
"MultiPoint ((114.29314276435945885 30.59548289131812382),(114.3843389999999971 30.51554900000000004))",573,4.20102E+11,1332A,12453.37937,0.000163289,0.000152822,0.000226093,2.51E-05,0.000129794,1.05E-05,3.77E-05,1.05E-05,2.09E-06,53.69041096,101.7643836,48.03835616,10.86027397,0.000110953,92.05
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.29314276435945885 30.59548289131812382))",572,4.20102E+11,1334A,52930.74413,0.000163289,0.000152822,0.000226093,2.51E-05,0.000129794,1.05E-05,3.77E-05,1.05E-05,2.09E-06,46.75616438,69.62739726,20.14794521,8.797260274,0.000110953,92.05
"MultiPoint ((114.28783783139202512 30.59538624169175591),(114.38645699999999295 30.62975099999999884))",547,4.20102E+11,1331A,10195.00559,0.000191936,0.00017041,0.000177586,1.79E-06,0.000159648,1.44E-05,4.84E-05,1.44E-05,0,48.38082192,83.90410959,55.10958904,8.465753425,8.61E-05,175.943
"MultiPoint ((114.28783783139202512 30.59538624169175591),(114.29549799999999493 30.6063459999999985))",546,4.20102E+11,1327A,1419.838426,0.000191936,0.00017041,0.000177586,1.79E-06,0.000159648,1.44E-05,4.84E-05,1.44E-05,0,51.30958904,94.24657534,49.78356164,9.367123288,8.61E-05,175.943
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.28783783139202512 30.59538624169175591))",545,4.20102E+11,1330A,16069.01357,0.000191936,0.00017041,0.000177586,1.79E-06,0.000159648,1.44E-05,4.84E-05,1.44E-05,0,53.73972603,83.9260274,53.43013699,8.753424658,8.61E-05,175.943
"MultiPoint ((114.28783783139202512 30.59538624169175591),(114.35354139999999745 30.58268419999999921))",544,4.20102E+11,1325A,6457.138542,0.000191936,0.00017041,0.000177586,1.79E-06,0.000159648,1.44E-05,4.84E-05,1.44E-05,0,48.41369863,81.10958904,37.9260274,,8.61E-05,175.943
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.28596100818617742 30.58849106623542724))",551,4.20102E+11,1333A,14974.38869,0.000237981,0.000229844,0.000301035,3.86E-05,9.56E-05,2.24E-05,2.64E-05,2.24E-05,0,54.12328767,89.73424658,46.28493151,8.276712329,0.00014645,85.366
"MultiPoint ((114.28783783139202512 30.59538624169175591),(114.30494500000000357 30.53393900000000016))",550,4.20102E+11,1328A,7007.072871,0.000191936,0.00017041,0.000177586,1.79E-06,0.000159648,1.44E-05,4.84E-05,1.44E-05,0,48.89315068,85.85753425,55.48219178,11.33150685,8.61E-05,175.943
"MultiPoint ((114.28783783139202512 30.59538624169175591),(114.39685199999999554 30.61899500000000174))",549,4.20102E+11,1329A,10776.42307,0.000191936,0.00017041,0.000177586,1.79E-06,0.000159648,1.44E-05,4.84E-05,1.44E-05,0,61.99726027,95.99452055,50.93972603,9.561643836,8.61E-05,175.943
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.28783783139202512 30.59538624169175591))",548,4.20102E+11,1326A,5269.469104,0.000191936,0.00017041,0.000177586,1.79E-06,0.000159648,1.44E-05,4.84E-05,1.44E-05,0,49.46027397,84.0739726,51.39452055,9.263013699,8.61E-05,175.943
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.28596100818617742 30.58849106623542724))",555,4.20102E+11,1330A,15309.54761,0.000237981,0.000229844,0.000301035,3.86E-05,9.56E-05,2.24E-05,2.64E-05,2.24E-05,0,53.73972603,83.9260274,53.43013699,8.753424658,0.00014645,85.366
"MultiPoint ((114.28596100818617742 30.58849106623542724),(114.35354139999999745 30.58268419999999921))",554,4.20102E+11,1325A,6513.847253,0.000237981,0.000229844,0.000301035,3.86E-05,9.56E-05,2.24E-05,2.64E-05,2.24E-05,0,48.41369863,81.10958904,37.9260274,,0.00014645,85.366
"MultiPoint ((114.28596100818617742 30.58849106623542724),(114.3843389999999971 30.51554900000000004))",553,4.20102E+11,1332A,12429.35479,0.000237981,0.000229844,0.000301035,3.86E-05,9.56E-05,2.24E-05,2.64E-05,2.24E-05,0,53.69041096,101.7643836,48.03835616,10.86027397,0.00014645,85.366
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.28596100818617742 30.58849106623542724))",552,4.20102E+11,1334A,51924.85042,0.000237981,0.000229844,0.000301035,3.86E-05,9.56E-05,2.24E-05,2.64E-05,2.24E-05,0,46.75616438,69.62739726,20.14794521,8.797260274,0.00014645,85.366
"MultiPoint ((114.28596100818617742 30.58849106623542724),(114.39685199999999554 30.61899500000000174))",559,4.20102E+11,1329A,11158.86714,0.000237981,0.000229844,0.000301035,3.86E-05,9.56E-05,2.24E-05,2.64E-05,2.24E-05,0,61.99726027,95.99452055,50.93972603,9.561643836,0.00014645,85.366
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.28596100818617742 30.58849106623542724))",558,4.20102E+11,1326A,4535.797695,0.000237981,0.000229844,0.000301035,3.86E-05,9.56E-05,2.24E-05,2.64E-05,2.24E-05,0,49.46027397,84.0739726,51.39452055,9.263013699,0.00014645,85.366
"MultiPoint ((114.28596100818617742 30.58849106623542724),(114.38645699999999295 30.62975099999999884))",557,4.20102E+11,1331A,10667.22045,0.000237981,0.000229844,0.000301035,3.86E-05,9.56E-05,2.24E-05,2.64E-05,2.24E-05,0,48.38082192,83.90410959,55.10958904,8.465753425,0.00014645,85.366
"MultiPoint ((114.28596100818617742 30.58849106623542724),(114.29549799999999493 30.6063459999999985))",556,4.20102E+11,1327A,2180.53688,0.000237981,0.000229844,0.000301035,3.86E-05,9.56E-05,2.24E-05,2.64E-05,2.24E-05,0,51.30958904,94.24657534,49.78356164,9.367123288,0.00014645,85.366
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.36958884289417426 30.68505750608398586))",531,4.20102E+11,1333A,23336.42597,2.90E-06,1.89E-05,2.54E-06,6.35E-07,1.54E-06,6.35E-07,2.72E-07,6.35E-07,1.81E-07,54.12328767,89.73424658,46.28493151,8.276712329,3.72E-06,48.276
"MultiPoint ((114.27482026268815218 30.59959666989109905),(114.30494500000000357 30.53393900000000016))",530,4.20102E+11,1328A,7831.661416,0.000112613,0.000202907,7.61E-05,3.04E-06,5.88E-05,4.06E-06,1.52E-05,4.06E-06,0,48.89315068,85.85753425,55.48219178,11.33150685,5.48E-05,176.471
"MultiPoint ((114.27482026268815218 30.59959666989109905),(114.39685199999999554 30.61899500000000174))",529,4.20102E+11,1329A,11897.76897,0.000112613,0.000202907,7.61E-05,3.04E-06,5.88E-05,4.06E-06,1.52E-05,4.06E-06,0,61.99726027,95.99452055,50.93972603,9.561643836,5.48E-05,176.471
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.27482026268815218 30.59959666989109905))",528,4.20102E+11,1326A,5158.304181,0.000112613,0.000202907,7.61E-05,3.04E-06,5.88E-05,4.06E-06,1.52E-05,4.06E-06,0,49.46027397,84.0739726,51.39452055,9.263013699,5.48E-05,176.471
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.36958884289417426 30.68505750608398586))",535,4.20102E+11,1330A,28606.77092,2.90E-06,1.89E-05,2.54E-06,6.35E-07,1.54E-06,6.35E-07,2.72E-07,6.35E-07,1.81E-07,53.73972603,83.9260274,53.43013699,8.753424658,3.72E-06,48.276
"MultiPoint ((114.35354139999999745 30.58268419999999921),(114.36958884289417426 30.68505750608398586))",534,4.20102E+11,1325A,11453.22418,2.90E-06,1.89E-05,2.54E-06,6.35E-07,1.54E-06,6.35E-07,2.72E-07,6.35E-07,1.81E-07,48.41369863,81.10958904,37.9260274,,3.72E-06,48.276
"MultiPoint ((114.36958884289417426 30.68505750608398586),(114.3843389999999971 30.51554900000000004))",533,4.20102E+11,1332A,18845.32059,2.90E-06,1.89E-05,2.54E-06,6.35E-07,1.54E-06,6.35E-07,2.72E-07,6.35E-07,1.81E-07,53.69041096,101.7643836,48.03835616,10.86027397,3.72E-06,48.276
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.36958884289417426 30.68505750608398586))",532,4.20102E+11,1334A,64716.76553,2.90E-06,1.89E-05,2.54E-06,6.35E-07,1.54E-06,6.35E-07,2.72E-07,6.35E-07,1.81E-07,46.75616438,69.62739726,20.14794521,8.797260274,3.72E-06,48.276
"MultiPoint ((114.36958884289417426 30.68505750608398586),(114.39685199999999554 30.61899500000000174))",539,4.20102E+11,1329A,7776.142438,2.90E-06,1.89E-05,2.54E-06,6.35E-07,1.54E-06,6.35E-07,2.72E-07,6.35E-07,1.81E-07,61.99726027,95.99452055,50.93972603,9.561643836,3.72E-06,48.276
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.36958884289417426 30.68505750608398586))",538,4.20102E+11,1326A,17910.01872,2.90E-06,1.89E-05,2.54E-06,6.35E-07,1.54E-06,6.35E-07,2.72E-07,6.35E-07,1.81E-07,49.46027397,84.0739726,51.39452055,9.263013699,3.72E-06,48.276
"MultiPoint ((114.36958884289417426 30.68505750608398586),(114.38645699999999295 30.62975099999999884))",537,4.20102E+11,1331A,6341.039293,2.90E-06,1.89E-05,2.54E-06,6.35E-07,1.54E-06,6.35E-07,2.72E-07,6.35E-07,1.81E-07,48.38082192,83.90410959,55.10958904,8.465753425,3.72E-06,48.276
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.36958884289417426 30.68505750608398586))",536,4.20102E+11,1327A,11251.028,2.90E-06,1.89E-05,2.54E-06,6.35E-07,1.54E-06,6.35E-07,2.72E-07,6.35E-07,1.81E-07,51.30958904,94.24657534,49.78356164,9.367123288,3.72E-06,48.276
"MultiPoint ((114.28783783139202512 30.59538624169175591),(114.3843389999999971 30.51554900000000004))",543,4.20102E+11,1332A,12808.70384,0.000191936,0.00017041,0.000177586,1.79E-06,0.000159648,1.44E-05,4.84E-05,1.44E-05,0,53.69041096,101.7643836,48.03835616,10.86027397,8.61E-05,175.943
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.28783783139202512 30.59538624169175591))",542,4.20102E+11,1334A,52505.90262,0.000191936,0.00017041,0.000177586,1.79E-06,0.000159648,1.44E-05,4.84E-05,1.44E-05,0,46.75616438,69.62739726,20.14794521,8.797260274,8.61E-05,175.943
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.28783783139202512 30.59538624169175591))",541,4.20102E+11,1333A,14955.6013,0.000191936,0.00017041,0.000177586,1.79E-06,0.000159648,1.44E-05,4.84E-05,1.44E-05,0,54.12328767,89.73424658,46.28493151,8.276712329,8.61E-05,175.943
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.36958884289417426 30.68505750608398586))",540,4.20102E+11,1328A,17863.42028,2.90E-06,1.89E-05,2.54E-06,6.35E-07,1.54E-06,6.35E-07,2.72E-07,6.35E-07,1.81E-07,48.89315068,85.85753425,55.48219178,11.33150685,3.72E-06,48.276
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.30863579416541143 30.60712405455290153))",515,4.20102E+11,1330A,18184.30984,7.93E-05,7.70E-05,5.98E-05,1.01E-05,2.78E-05,2.96E-06,7.11E-06,2.96E-06,5.92E-07,53.73972603,83.9260274,53.43013699,8.753424658,4.44E-05,50.918
"MultiPoint ((114.30863579416541143 30.60712405455290153),(114.35354139999999745 30.58268419999999921))",514,4.20102E+11,1325A,5088.108732,7.93E-05,7.70E-05,5.98E-05,1.01E-05,2.78E-05,2.96E-06,7.11E-06,2.96E-06,5.92E-07,48.41369863,81.10958904,37.9260274,,4.44E-05,50.918
"MultiPoint ((114.30863579416541143 30.60712405455290153),(114.3843389999999971 30.51554900000000004))",513,4.20102E+11,1332A,12482.63202,7.93E-05,7.70E-05,5.98E-05,1.01E-05,2.78E-05,2.96E-06,7.11E-06,2.96E-06,5.92E-07,53.69041096,101.7643836,48.03835616,10.86027397,4.44E-05,50.918
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.30863579416541143 30.60712405455290153))",512,4.20102E+11,1334A,54886.45098,7.93E-05,7.70E-05,5.98E-05,1.01E-05,2.78E-05,2.96E-06,7.11E-06,2.96E-06,5.92E-07,46.75616438,69.62739726,20.14794521,8.797260274,4.44E-05,50.918
"MultiPoint ((114.30863579416541143 30.60712405455290153),(114.39685199999999554 30.61899500000000174))",519,4.20102E+11,1329A,8560.614541,7.93E-05,7.70E-05,5.98E-05,1.01E-05,2.78E-05,2.96E-06,7.11E-06,2.96E-06,5.92E-07,61.99726027,95.99452055,50.93972603,9.561643836,4.44E-05,50.918
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.30863579416541143 30.60712405455290153))",518,4.20102E+11,1326A,7504.149224,7.93E-05,7.70E-05,5.98E-05,1.01E-05,2.78E-05,2.96E-06,7.11E-06,2.96E-06,5.92E-07,49.46027397,84.0739726,51.39452055,9.263013699,4.44E-05,50.918
"MultiPoint ((114.30863579416541143 30.60712405455290153),(114.38645699999999295 30.62975099999999884))",517,4.20102E+11,1331A,7872.055564,7.93E-05,7.70E-05,5.98E-05,1.01E-05,2.78E-05,2.96E-06,7.11E-06,2.96E-06,5.92E-07,48.38082192,83.90410959,55.10958904,8.465753425,4.44E-05,50.918
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.30863579416541143 30.60712405455290153))",516,4.20102E+11,1327A,1262.784334,7.93E-05,7.70E-05,5.98E-05,1.01E-05,2.78E-05,2.96E-06,7.11E-06,2.96E-06,5.92E-07,51.30958904,94.24657534,49.78356164,9.367123288,4.44E-05,50.918
"MultiPoint ((114.27482026268815218 30.59959666989109905),(114.3843389999999971 30.51554900000000004))",523,4.20102E+11,1332A,14043.73173,0.000112613,0.000202907,7.61E-05,3.04E-06,5.88E-05,4.06E-06,1.52E-05,4.06E-06,0,53.69041096,101.7643836,48.03835616,10.86027397,5.48E-05,176.471
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.27482026268815218 30.59959666989109905))",522,4.20102E+11,1334A,51758.04578,0.000112613,0.000202907,7.61E-05,3.04E-06,5.88E-05,4.06E-06,1.52E-05,4.06E-06,0,46.75616438,69.62739726,20.14794521,8.797260274,5.48E-05,176.471
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.27482026268815218 30.59959666989109905))",521,4.20102E+11,1333A,13634.90157,0.000112613,0.000202907,7.61E-05,3.04E-06,5.88E-05,4.06E-06,1.52E-05,4.06E-06,0,54.12328767,89.73424658,46.28493151,8.276712329,5.48E-05,176.471
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.30863579416541143 30.60712405455290153))",520,4.20102E+11,1328A,8121.171317,7.93E-05,7.70E-05,5.98E-05,1.01E-05,2.78E-05,2.96E-06,7.11E-06,2.96E-06,5.92E-07,48.89315068,85.85753425,55.48219178,11.33150685,4.44E-05,50.918
"MultiPoint ((114.27482026268815218 30.59959666989109905),(114.38645699999999295 30.62975099999999884))",527,4.20102E+11,1331A,11214.28013,0.000112613,0.000202907,7.61E-05,3.04E-06,5.88E-05,4.06E-06,1.52E-05,4.06E-06,0,48.38082192,83.90410959,55.10958904,8.465753425,5.48E-05,176.471
"MultiPoint ((114.27482026268815218 30.59959666989109905),(114.29549799999999493 30.6063459999999985))",526,4.20102E+11,1327A,2119.422738,0.000112613,0.000202907,7.61E-05,3.04E-06,5.88E-05,4.06E-06,1.52E-05,4.06E-06,0,51.30958904,94.24657534,49.78356164,9.367123288,5.48E-05,176.471
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.27482026268815218 30.59959666989109905))",525,4.20102E+11,1330A,15958.46896,0.000112613,0.000202907,7.61E-05,3.04E-06,5.88E-05,4.06E-06,1.52E-05,4.06E-06,0,53.73972603,83.9260274,53.43013699,8.753424658,5.48E-05,176.471
